id_str,tweet_url,created_at,text,lang,retweet_count,screen_name,user_mention,hashtags,query,media,url,lat,lng,in_reply_to_screen_name,in_reply_to_status_id
378927144589459456,https://twitter.com/ritaj0770/status/378927144589459456,2013-09-14 17:04:06+00:00,لما يقولوا مظاهرات المعارضين بتعطل مصالح الناس اومال لما الامن يغلق مداخل وشوارع رئيسيه  مش اسمها ايضا تعطيل وتضيق !! او هي اعذار وخلاص #مصر,ar,0,ritaj0770,,مصر,filter:hashtags,,,,,,
378927144585273344,https://twitter.com/mili_gaffney/status/378927144585273344,2013-09-14 17:04:06+00:00,Canciones lindas y #ShootingStar - Owl City,sl,0,mili_gaffney,,ShootingStar,filter:hashtags,,,,,,
378927144572682241,https://twitter.com/cortney_kidd/status/378927144572682241,2013-09-14 17:04:06+00:00,hair appt #holllaaa💇,en,0,cortney_kidd,,holllaaa,filter:hashtags,,,,,,
378927144568492032,https://twitter.com/tonybrah93/status/378927144568492032,2013-09-14 17:04:06+00:00,When you wake up drunk and have to work. #thatsthatshitidontlike,en,0,tonybrah93,,thatsthatshitidontlike,filter:hashtags,,,,,,
378927144556298240,https://twitter.com/RyanMatthew413/status/378927144556298240,2013-09-14 17:04:06+00:00,"Aaron Donald is just destroying New Mexico's line, and quarterback #pitt",en,0,RyanMatthew413,,pitt,filter:hashtags,,,,,,
378927144552116225,https://twitter.com/iAntonySantana/status/378927144552116225,2013-09-14 17:04:06+00:00,"Pase lo que pase, no permitas que nadie borre de tu cara esa hermosa sonrisa. #GenesisHere",es,0,iAntonySantana,,GenesisHere,filter:hashtags,,,,,,
378927144543322112,https://twitter.com/hyumeln_bot/status/378927144543322112,2013-09-14 17:04:06+00:00,ツイ禁（笑） #hyumeln_bot,ja,0,hyumeln_bot,,hyumeln_bot,filter:hashtags,,,,,,
378927144534945792,https://twitter.com/Toulous1/status/378927144534945792,2013-09-14 17:04:06+00:00,#Morin parle au nom du @MoDem ! http://t.co/Uv0P96eOhc,fr,0,Toulous1,MoDem,Morin,filter:hashtags,,http://www.lanouvellerepublique.fr/Vienne/Actualite/Politique/n/Contenus/Articles/2013/09/14/Herve-Morin-L-alliance-entre-le-Modem-et-l-UDI-finalisee-avant-la-fin-du-mois-1613040,,,,
378927144526569472,https://twitter.com/mikarasabi/status/378927144526569472,2013-09-14 17:04:06+00:00,ボルカノもなんだけどノーマッド♂♀のエンサガ書き下ろしがまだだよ？ #エンサガ,ja,0,mikarasabi,,エンサガ,filter:hashtags,,,,,,
378927144522772480,https://twitter.com/bitbitislove/status/378927144522772480,2013-09-14 17:04:06+00:00,#InstaSize #colormerad #5k #RAD http://t.co/8bN5hRHyUX,vi,0,bitbitislove,,InstaSize,filter:hashtags,,http://instagram.com/p/eP58YGQ_YU/,,,,
378927144522366978,https://twitter.com/MGoshtynar/status/378927144522366978,2013-09-14 17:04:06+00:00,"""ПРОСТО ПРЕКРАСНО"" Я сказал когда досмотрел #фильм ""#Восьмая #миля""",ru,0,MGoshtynar,,фильм,filter:hashtags,,,,,,
378927144513966080,https://twitter.com/tanshiela/status/378927144513966080,2013-09-14 17:04:06+00:00,"I have Hotel on my island! Now my island is even more awesome! http://t.co/w3sQZLGZ2Y #iphone, #iphonegames, #gameinsight",en,0,tanshiela,,iphone,filter:hashtags,,http://gigam.es/ihtw_Tribez,,,,
378927144510189569,https://twitter.com/Megan121683/status/378927144510189569,2013-09-14 17:04:06+00:00,RT @Eagles: 24 hours to the tunnel. #FlyEaglesFly,en,152,Megan121683,Eagles,FlyEaglesFly,filter:hashtags,,,,,,
378927144510189568,https://twitter.com/MeuMundo_Band/status/378927144510189568,2013-09-14 17:04:06+00:00,#CQCnoCongresso,pt,0,MeuMundo_Band,,CQCnoCongresso,filter:hashtags,,,,,,
378927144505974785,https://twitter.com/gabbyg3030/status/378927144505974785,2013-09-14 17:04:06+00:00,Why did everyone in the world have to see insidious #pissedoff,en,0,gabbyg3030,,pissedoff,filter:hashtags,,,,,,
378927144497192960,https://twitter.com/DavidTamarkin/status/378927144497192960,2013-09-14 17:04:06+00:00,Chef @javallejo says that his favorite thing to eat is...roast chicken. #ModMEX #validation,en,0,DavidTamarkin,javallejo,ModMEX,filter:hashtags,,,,,,
378927144492998656,https://twitter.com/martinsevelise/status/378927144492998656,2013-09-14 17:04:06+00:00,#AbsurdaNecesitaVideoClip apoio! @Anahi,pt,0,martinsevelise,Anahi,AbsurdaNecesitaVideoClip,filter:hashtags,,,,,,
378927144480415745,https://twitter.com/jochysalazar/status/378927144480415745,2013-09-14 17:04:06+00:00,RT @DineroxBloggear: #TeamFollow2Gain #TeamFollowGang #FollowMania #FollowGain #FollowBack #MustFollow #WantMoreFollowers #FollowMe,en,1,jochysalazar,DineroxBloggear,TeamFollow2Gain,filter:hashtags,,,,,,
378927144472440832,https://twitter.com/Aboodi_AN/status/378927144472440832,2013-09-14 17:04:06+00:00,RT @e7sas4141: #شكلك_وانت_فرحان_بتسجيل_اللاعبين http://t.co/y8OUDmhIRt,ar,1,Aboodi_AN,e7sas4141,شكلك_وانت_فرحان_بتسجيل_اللاعبين,filter:hashtags,https://pbs.twimg.com/media/BT4pK7IIMAAu6xY.jpg,,,,,
378927144472424448,https://twitter.com/FATSON_IBANG/status/378927144472424448,2013-09-14 17:04:06+00:00,RT @Peekeers: That baby @iamShenekaAdams #BlackIsBeautiful http://t.co/VUSEgjmUsN,en,68,FATSON_IBANG,Peekeers,BlackIsBeautiful,filter:hashtags,https://pbs.twimg.com/media/BUAcSL6IUAAFobP.jpg,,,,,
378927144468238336,https://twitter.com/Sean_Bessler/status/378927144468238336,2013-09-14 17:04:06+00:00,Scratch that Colgate sucks at everything #tmlt,en,0,Sean_Bessler,,tmlt,filter:hashtags,,,,,,
378927144463650816,https://twitter.com/DebHandHygiene/status/378927144463650816,2013-09-14 17:04:06+00:00,RT @DebMedProgram: Learn more about @WHO #5moments #infectionprevention # handhygiene http://t.co/5xo2F4WLSD,en,6,DebHandHygiene,DebMedProgram,5moments,filter:hashtags,,http://hub.am/19QlByu,,,,
378927144451072000,https://twitter.com/taaywerr/status/378927144451072000,2013-09-14 17:04:06+00:00,#petpeeve getting sick every fucking 2 days,en,0,taaywerr,,petpeeve,filter:hashtags,,,,,,
378927144447258624,https://twitter.com/dam_floggerz/status/378927144447258624,2013-09-14 17:04:06+00:00,"RT @DAVIDRUIZMAS: )-☆-►【RETWEET SI QUIERES GANAR MAS SEGUIDORES】 
2)-☆-► #SIGUE A LOS QUE DAN → #RT ← 
3)-☆-► DA #FOLLOWBACK A TODOS #SIGUE…",pt,11,dam_floggerz,DAVIDRUIZMAS,SIGUE,filter:hashtags,,,,,,
378927144430084096,https://twitter.com/n_saudii/status/378927144430084096,2013-09-14 17:04:06+00:00,"سلطان بن سلمان يطلب المثول أمام ""الشورى"" ضمن 3 وزراء آخرين | صحيفة الشارع السعودي: http://t.co/BibGc0Jyf5 … 
#مجلس_الشورى",ar,0,n_saudii,,مجلس_الشورى,filter:hashtags,,http://n-saudi.com/2013/09/14/61637,,,,
378927144417906688,https://twitter.com/rp_televizyon/status/378927144417906688,2013-09-14 17:04:06+00:00,"SHOW TV, ÜNLÜ KOMEDİ PROGRAMINI TRANSFER ETTİ http://t.co/I02ww5qPqg #tvgztsi",tr,0,rp_televizyon,,tvgztsi,filter:hashtags,,http://bit.ly/14UYlvR,,,,
378927144413302784,https://twitter.com/garyfranklin/status/378927144413302784,2013-09-14 17:04:06+00:00,RT @TheFIRMAwards: The FIRM Awards - Best On-boarding Experience- http://t.co/VlrtAHUbil… #onboarding #hr #recruiting #theonetowin,en,0,garyfranklin,TheFIRMAwards,onboarding,filter:hashtags,,http://thefirmawards.com/to-enter/categ,,,,
378927144409497600,https://twitter.com/King_Mazen9/status/378927144409497600,2013-09-14 17:04:06+00:00,"RT @Footy_Video: مرور بوجبا بين لاعبي الانتر. #ديربي_ايطاليا
https://t.co/hWK00Rie5O",ar,9,King_Mazen9,Footy_Video,ديربي_ايطاليا,filter:hashtags,,https://www.youtube.com/watch?v=zMM6Y_K721w&feature=youtube_gdata_player,,,,
378927144405303296,https://twitter.com/TrinidadHopper2/status/378927144405303296,2013-09-14 17:04:06+00:00,#BizSugar How to Avoid the Low Price Trap http://t.co/LCzPCynqHY,en,0,TrinidadHopper2,,BizSugar,filter:hashtags,,http://buff.ly/1eIYoSF,,,,
378927144392720384,https://twitter.com/Kullish/status/378927144392720384,2013-09-14 17:04:06+00:00,Is Yung6 still six years after all these years!? #Growupnigga!!,en,0,Kullish,,Growupnigga,filter:hashtags,,,,,,
378927144392347648,https://twitter.com/Smilexbaiiyok/status/378927144392347648,2013-09-14 17:04:06+00:00,"RT @XxGDMDxX: กู : กูเกลียดมึง!
คณิต : เกลียดกูคนเดียว
กู : ที่จริงกูเกลียดญาติมึงด้วย
คณิต : ใครวะ
กู : อิพวกสกุล ""ศาสตร์"" 
#คณิตตัวร้ายกั…",th,185,Smilexbaiiyok,XxGDMDxX,คณิตตัวร้ายกั,filter:hashtags,,,,,,
378927144388542464,https://twitter.com/TheMesHallTV/status/378927144388542464,2013-09-14 17:04:06+00:00,"#nowplaying @bobatl Ft. @2chainz ""Headband""  http://t.co/cOzc8HUn0j #StreamingMusicVideos24/7",en,0,TheMesHallTV,bobatl,nowplaying,filter:hashtags,,http://www.themeshall.tv,,,,
378927144384352256,https://twitter.com/LarGorschkowa/status/378927144384352256,2013-09-14 17:04:06+00:00,RT @izgnal: RT @semerkas: RT @retuolion: RT @dasaverut: RT @c8a2a8: #фоловинг #взаимофолловинг #взаимный_фолловинг #ответныйфолловинг #Взаи…,lt,2,LarGorschkowa,izgnal,фоловинг,filter:hashtags,,,,,,
378927144383963137,https://twitter.com/i_AmandaBynes/status/378927144383963137,2013-09-14 17:04:06+00:00,#Actress #Producer Blurred Lines Spoof About Amanda Bynes Featuring Drag Queens - RumorFix #Sexy http://t.co/G3SUo77IbH,en,0,i_AmandaBynes,,Actress,filter:hashtags,,http://dlvr.it/3ym9cl,,,,
378927144380157952,https://twitter.com/ManUnitedDaily/status/378927144380157952,2013-09-14 17:04:06+00:00,"RT @carras16: 3 points, start of a big week. Top gear still to come.... Now kids want me to play on their bikes. #dayjob #warmdown",en,431,ManUnitedDaily,carras16,dayjob,filter:hashtags,,,,,,
378927144379764736,https://twitter.com/KRayy69/status/378927144379764736,2013-09-14 17:04:06+00:00,RT @damonmills77: pucks startin up again today! #fuckyeah,en,1,KRayy69,damonmills77,fuckyeah,filter:hashtags,,,,,,
378927144379744258,https://twitter.com/son_gokuu_/status/378927144379744258,2013-09-14 17:04:06+00:00,オラに少しだけ元気を分けてくれ #followmeJP #sougofollow #followmejp #followdaibosyu,ja,0,son_gokuu_,,followmeJP,filter:hashtags,,,,,,
378927144379744257,https://twitter.com/joeylimons/status/378927144379744257,2013-09-14 17:04:06+00:00,Insidious Chapter 2 &gt; #NoHype,en,0,joeylimons,,NoHype,filter:hashtags,,,,,,
378927144362991616,https://twitter.com/VickiLegarda/status/378927144362991616,2013-09-14 17:04:06+00:00,Grande paaaa #AlmorzandoConLaFlia http://t.co/xPuSnrzEwz,es,0,VickiLegarda,,AlmorzandoConLaFlia,filter:hashtags,https://pbs.twimg.com/media/BUI4OuKCEAAh3xV.jpg,,,,,
378927144354983937,https://twitter.com/AilRawan/status/378927144354983937,2013-09-14 17:04:05+00:00,"#الحياه_من_غير_بنات محد يقدر ينكر ☺ http://t.co/sku01fjATu""",ar,0,AilRawan,,الحياه_من_غير_بنات,filter:hashtags,https://pbs.twimg.com/media/BSy2JzyIcAAN21c.jpg,,,,,
378927144342007808,https://twitter.com/KnightHawk820/status/378927144342007808,2013-09-14 17:04:05+00:00,I would so want to be mary and pippins friend #fellowshiptruths,en,0,KnightHawk820,,fellowshiptruths,filter:hashtags,,,,,,
378927144338202625,https://twitter.com/yfptr21/status/378927144338202625,2013-09-14 17:04:06+00:00,RT @CordazVocaiz: emos and scnes #Screamo #metal http://t.co/pF3B1GAI1K,es,2,yfptr21,CordazVocaiz,Screamo,filter:hashtags,,http://fb.me/1VSCWV9cQ,,,,
378927144329830402,https://twitter.com/AshlynBeckman/status/378927144329830402,2013-09-14 17:04:05+00:00,Roady snack #McFlurry #oreo #yum http://t.co/gmV1F0Dh3d,en,0,AshlynBeckman,,McFlurry,filter:hashtags,,http://instagram.com/p/eP53U8guKi/,,,,
378927144329428992,https://twitter.com/ari_raylene/status/378927144329428992,2013-09-14 17:04:05+00:00,Pancakes for breakfast! #thanksgrandma&lt;3,en,0,ari_raylene,,thanksgrandma,filter:hashtags,,,,,,
378927144321052672,https://twitter.com/mizuto43_/status/378927144321052672,2013-09-14 17:04:05+00:00,私は 9/14 2:07 以降 3 回呟きました。（前日比：-1回） #countkun @mizuto43_,ja,0,mizuto43_,mizuto43_,countkun,filter:hashtags,,,,,,
378927144316837889,https://twitter.com/SPRNowPlaying/status/378927144316837889,2013-09-14 17:04:05+00:00,#NowPlaying InCardona - Broken Hearted Misery :: Tune In: http://t.co/YStyCyFhQy,en,0,SPRNowPlaying,,NowPlaying,filter:hashtags,,http://www.suckerpunchradio.com,,,,
378927144313028608,https://twitter.com/Hasank02Keskin/status/378927144313028608,2013-09-14 17:04:05+00:00,#EtkileşimCanavarlarıTakipleşiyor,tr,0,Hasank02Keskin,,EtkileşimCanavarlarıTakipleşiyor,filter:hashtags,,,,,,
378927144308850688,https://twitter.com/xstevannaxx3/status/378927144308850688,2013-09-14 17:04:05+00:00,I feel ten times better now. #gotajob #andanewapartment,en,0,xstevannaxx3,,gotajob,filter:hashtags,,,,,,
378927144304656384,https://twitter.com/LeonChai/status/378927144304656384,2013-09-14 17:04:05+00:00,If Listerine was a super hero it would look like this... #fightcancer #carwash #jnj http://t.co/hZqhzK3yDu,en,0,LeonChai,,fightcancer,filter:hashtags,,http://instagram.com/p/eP5-dRGfVG/,,,,
378927144304254976,https://twitter.com/nataliepodlesko/status/378927144304254976,2013-09-14 17:04:05+00:00,"RT @55LoveBieber: *w rossmanie*
- polecamy kręm do rąk tylko 5.99
- spierdalaj mi z tym kremem
*co naprawde mówie*
- nie, dziękuje

#Typowa…",pl,20,nataliepodlesko,55LoveBieber,Typowa,filter:hashtags,,,,,,
378927144295874560,https://twitter.com/yuzjunkung/status/378927144295874560,2013-09-14 17:04:06+00:00,"RT @MaYsk_GZ: กู: ขอโทษ
คณิต: ทำไมไม่จำ
กู: แล้วมึงคิดว่ากูอยากลืมหรอ

#คณิตตัวร้ายกับควายหนึ่งตัว
#เรียนเช้าลืมบ่ายแล้วจะมาถามไรเรื่องทึ่เ…",th,1145,yuzjunkung,MaYsk_GZ,คณิตตัวร้ายกับควายหนึ่งตัว,filter:hashtags,,,,,,
378927144287498240,https://twitter.com/DeeWuu/status/378927144287498240,2013-09-14 17:04:05+00:00,RT @MisterJohnDoyle: Sunderland for the drop. Crazy Di Canio to be fired by Christmas. Place your bets now... #EPL,en,1,DeeWuu,MisterJohnDoyle,EPL,filter:hashtags,,,,,,
378927144279498752,https://twitter.com/Hugo83_/status/378927144279498752,2013-09-14 17:04:05+00:00,Se prendre un bus en bmx : fait ✔ #GTAV,lv,0,Hugo83_,,GTAV,filter:hashtags,,,,,,
378927144279097344,https://twitter.com/WejdanKhAl3tibi/status/378927144279097344,2013-09-14 17:04:05+00:00,"*

حين يختار #القلب قل للعقل سلاآماا ...",ar,1,WejdanKhAl3tibi,,القلب,filter:hashtags,,,,,,
378927144279089152,https://twitter.com/IntentionCall/status/378927144279089152,2013-09-14 17:04:05+00:00,"#nowPlaying The Mummers' Dance on http://t.co/iN9jSL2R0s Tune in for some uplifting music, and life changing content!",en,0,IntentionCall,,nowPlaying,filter:hashtags,,http://www.IntentionRadio.com,,,,
378927144271110144,https://twitter.com/yasarAkbaba1903/status/378927144271110144,2013-09-14 17:04:05+00:00,"#Çarşı10YıldırBursaDeplasmanınaKarşı diyenler; yanlisiniz var, biz her sene ordayiz :)",tr,0,yasarAkbaba1903,,Çarşı10YıldırBursaDeplasmanınaKarşı,filter:hashtags,,,,,,
378927144270721024,https://twitter.com/Jarry_123/status/378927144270721024,2013-09-14 17:04:05+00:00,#NieJestemTróDajrekszioner bo nie kupuję wszystkich gazet z plakatami,pl,0,Jarry_123,,NieJestemTróDajrekszioner,filter:hashtags,,,,,,
378927144266911745,https://twitter.com/oryamalkaaa/status/378927144266911745,2013-09-14 17:04:05+00:00,חחחח בכיפור אמרתי לחברות שלי מה אתן סתומות כיפור בואו נלך על הכביש #כמו_ילדה_קטנה_מתלהבת,iw,0,oryamalkaaa,,כמו_ילדה_קטנה_מתלהבת,filter:hashtags,,,,,,
378927144266899456,https://twitter.com/sijoroma/status/378927144266899456,2013-09-14 17:04:05+00:00,#México:  ciclones tropicales 'Ingrid' y 'Manuel' dejarán un fuertes lluvias en la mayoría del país http://t.co/DEvdv8jb75,es,0,sijoroma,,México,filter:hashtags,,http://n.mynews.ly/!gB.xxni,,,,
378927144258134016,https://twitter.com/chilciel/status/378927144258134016,2013-09-14 17:04:05+00:00,Besok hunting photo @puinkskatepark. #PNS2013 #skatecomp *sediain pawang hujan min.,in,0,chilciel,puinkskatepark,PNS2013,filter:hashtags,,,,,,
378927144258109440,https://twitter.com/maskedrider_fan/status/378927144258109440,2013-09-14 17:04:05+00:00,【仮面ライダー動画】 アンパンマン ゆび人形 おもちゃ クイズ 【だぁーれだ？　】vol.7！: アンパンマン ゆび人形 おもちゃ クイズ 【だぁーれだ？　】vol.7！ アンパンマン... http://t.co/PKy1GJW0Dc #仮面ライダー #ウィザード #ガイム,ja,0,maskedrider_fan,,仮面ライダー,filter:hashtags,,http://dlvr.it/3ym9cR,,,,
378927144245952513,https://twitter.com/alya_myya/status/378927144245952513,2013-09-14 17:04:05+00:00,"RT @MrRMKFR: Moi avec ma femme @KimKardashian
Je suis un #FDP je sais tkt http://t.co/ue5c5Ij1bA",fr,8,alya_myya,MrRMKFR,FDP,filter:hashtags,https://pbs.twimg.com/media/BUI3kjICQAAhUcr.jpg,,,,,
378927144245932032,https://twitter.com/D_S27x/status/378927144245932032,2013-09-14 17:04:05+00:00,RT @ok430ok: #انشر_حسابك,ar,9,D_S27x,ok430ok,انشر_حسابك,filter:hashtags,,,,,,
378927144241745920,https://twitter.com/_OwenTalmage/status/378927144241745920,2013-09-14 17:04:05+00:00,RT @Everton: The first chants of 'There's only one Gareth Barry' emanating from the Gwladys. #efccfc,en,44,_OwenTalmage,Everton,efccfc,filter:hashtags,,,,,,
378927144237158400,https://twitter.com/tanshiela/status/378927144237158400,2013-09-14 17:04:05+00:00,"I've harvested 1,003 of food! http://t.co/IKP8ELv3jb #iphone, #iphonegames, #gameinsight",en,0,tanshiela,,iphone,filter:hashtags,,http://gigam.es/ietw_Tribez,,,,
378927144237150208,https://twitter.com/KariTheMonster/status/378927144237150208,2013-09-14 17:04:05+00:00,"Creo que podría hacer #100CosasSobreMi, ahora que estoy aburrido...",es,0,KariTheMonster,,100CosasSobreMi,filter:hashtags,,,,,,
378927144232947714,https://twitter.com/WCL_Shawn/status/378927144232947714,2013-09-14 17:04:05+00:00,The worst part of this game is hearing the announcers say Looeyville. #Loouhvull,en,2,WCL_Shawn,,Loouhvull,filter:hashtags,,,,,,
378927144232947712,https://twitter.com/FikriArrosyid/status/378927144232947712,2013-09-14 17:04:05+00:00,@GhifaryAiy sisainlah panunye ke #alamakkeceplosan :D,in,0,FikriArrosyid,GhifaryAiy,alamakkeceplosan,filter:hashtags,,,,,GhifaryAiy,378926126719971330
378927144228769792,https://twitter.com/matthewgc/status/378927144228769792,2013-09-14 17:04:05+00:00,RT @ESPNNFL: 24 hours away from Sunday NFL Week 2!! #CountdownToKickoff,en,91,matthewgc,ESPNNFL,CountdownToKickoff,filter:hashtags,,,,,,
378927144224583681,https://twitter.com/VidiSulandra/status/378927144224583681,2013-09-14 17:04:05+00:00,RT @ChelseaNewsID: Lini tengah sangat kompetitif.. kedua tim masih mencari celah. #cfc,in,2,VidiSulandra,ChelseaNewsID,cfc,filter:hashtags,,,,,,
378927144207798272,https://twitter.com/xxstirxx/status/378927144207798272,2013-09-14 17:04:05+00:00,楽しかったー #okamoto5ch,ja,0,xxstirxx,,okamoto5ch,filter:hashtags,,,,,,
378927144199806976,https://twitter.com/THEDJKB/status/378927144199806976,2013-09-14 17:04:05+00:00,About to get dressed for gig #1 of the day. #DoubleHeader,en,0,THEDJKB,,DoubleHeader,filter:hashtags,,,,,,
378927144199782400,https://twitter.com/Miimx_3/status/378927144199782400,2013-09-14 17:04:05+00:00,#مستحيل_انام_اذا ف بالي موضوع خطير ☹,ar,0,Miimx_3,,مستحيل_انام_اذا,filter:hashtags,,,,,,
378927144186826753,https://twitter.com/155Bubblegum/status/378927144186826753,2013-09-14 17:04:05+00:00,Please enter me in the #Macbarbie07giveaway #thankyou #incredible ! This will be really helpful for me in school if I win &lt;33 3494,en,0,155Bubblegum,,Macbarbie07giveaway,filter:hashtags,,,,,,
378927144178438144,https://twitter.com/mentari_sagita/status/378927144178438144,2013-09-14 17:04:05+00:00,"RT @AreaTawa: Kenalin, aku adalah orang yg selalu kamu minta kepada Tuhan agar mendampingimu dalam setiap doa mu. #Uhuk",in,59,mentari_sagita,AreaTawa,Uhuk,filter:hashtags,,,,,,
378927144162058240,https://twitter.com/danibarbosa09/status/378927144162058240,2013-09-14 17:04:05+00:00,RT @PaizasTheMan: #CoisasQueNãoDevesDizerAUmaProfessora Coitado do seu marido!,pt,4,danibarbosa09,PaizasTheMan,CoisasQueNãoDevesDizerAUmaProfessora,filter:hashtags,,,,,,
378927144157851648,https://twitter.com/InsomniaqueDu93/status/378927144157851648,2013-09-14 17:04:05+00:00,#NP On fait le taf - Rohff,fr,0,InsomniaqueDu93,,NP,filter:hashtags,,,,,,
378927144145272832,https://twitter.com/332Maram/status/378927144145272832,2013-09-14 17:04:05+00:00,"#ألم_ماجربوه_العيال #ألم_ماجربوه_البنات عذاب القبر وعذاب جهنم ,, ها يلاه اهجدوا انت وياها وبلا قالت أدب",ar,0,332Maram,,ألم_ماجربوه_العيال,filter:hashtags,,,,,,
378927144144867328,https://twitter.com/namoridas_dolu/status/378927144144867328,2013-09-14 17:04:05+00:00,RT @marciocardoso80: Bom demais da conta! @luansantana em Itapeva/SP #DeusNoComando #teamls #luansantana #show #hardwork @… http://t.co/H7G…,pt,16,namoridas_dolu,marciocardoso80,DeusNoComando,filter:hashtags,,,,,,
378927144141066241,https://twitter.com/leelandofficial/status/378927144141066241,2013-09-14 17:04:05+00:00,This is a bear and davidtigrett in California. He's playing bass this weekend.  #leeland http://t.co/tvPDh7cAUo,en,0,leelandofficial,,leeland,filter:hashtags,,http://instagram.com/p/eP5-NmHl1g/,,,,
378927144136478721,https://twitter.com/imjustyounng/status/378927144136478721,2013-09-14 17:04:05+00:00,Not really into kisses leading into nothing #np,en,0,imjustyounng,,np,filter:hashtags,,,,,,
378927144132296704,https://twitter.com/26MaleJa/status/378927144132296704,2013-09-14 17:04:05+00:00,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaahhhhhhhhhhhh #GritoElmo ☺,en,0,26MaleJa,,GritoElmo,filter:hashtags,,,,,,
378927144107134977,https://twitter.com/YeeeItsMee/status/378927144107134977,2013-09-14 17:04:05+00:00,"RT @toosassy4u_x: “#johnsahyouneismyidolfollowparty
#MidnightMemoriesFollowParty 
🌸FOLLOW ME
🌸RT THIS
🌸FOLLOW WHO RTS
🌸GAIN FOLLOWERS
🌸I FO…",en,4,YeeeItsMee,toosassy4u_x,johnsahyouneismyidolfollowparty,filter:hashtags,,,,,,
378927144103342080,https://twitter.com/GuilleEgea7/status/378927144103342080,2013-09-14 17:04:05+00:00,Uno de mis seguidores en Twitter me ha dado unfollow (19:04) #TuitUtil http://t.co/ME0RKzcH4c,es,0,GuilleEgea7,,TuitUtil,filter:hashtags,,http://www.tuitutil.net,,,,
378927144098746368,https://twitter.com/Thee_AG/status/378927144098746368,2013-09-14 17:04:05+00:00,INT baby #GoBlue,vi,0,Thee_AG,,GoBlue,filter:hashtags,,,,,,
378927144098738176,https://twitter.com/authoress_cj/status/378927144098738176,2013-09-14 17:04:05+00:00,RT @paulrega: Do you like true stories? This one will blow you away! The 1970's was a simpler time--a common sense world.#pdf1  http://t.co…,en,14,authoress_cj,paulrega,pdf1,filter:hashtags,,,,,,
378927144086540288,https://twitter.com/ehsas1420/status/378927144086540288,2013-09-14 17:04:05+00:00,#تصميمي http://t.co/uYyTeucdDS,ar,0,ehsas1420,,تصميمي,filter:hashtags,https://pbs.twimg.com/media/BUI4OtgIEAE8p8y.jpg,,,,,
378927144078180352,https://twitter.com/carolinecoxi/status/378927144078180352,2013-09-14 17:04:05+00:00,Baked egg whites for breakfast..... #cosmopolitan #neverseensomuchfood http://t.co/GIsHI4qfpZ,en,0,carolinecoxi,,cosmopolitan,filter:hashtags,,http://instagram.com/p/eP5wqai2HD/,,,,
378927144078151680,https://twitter.com/larissavm/status/378927144078151680,2013-09-14 17:04:05+00:00,Aproveitando a tarde preguiçosa de sabado para pintar os croquis antigos ✏ #croquis #fashion #moda… http://t.co/MadMyPJ8wt,pt,0,larissavm,,croquis,filter:hashtags,,http://instagram.com/p/eP5tn4GAcT/,,,,
378927144065597440,https://twitter.com/Its_ViceRylle14/status/378927144065597440,2013-09-14 17:04:05+00:00,RT @vicegandako: Thanks so much to those supporting my Official Facebook Fan Page!!! Love you guys! #Happy5MillionLikes,en,76,Its_ViceRylle14,vicegandako,Happy5MillionLikes,filter:hashtags,,,,,,
378927144056807424,https://twitter.com/samanthaadavid/status/378927144056807424,2013-09-14 17:04:05+00:00,THAT WONDERFUL FEELING WHEN THE SOUND FINALLY WORKS FOR THE LIVE STREAM YAAAHOOOO #HABS,en,0,samanthaadavid,,HABS,filter:hashtags,,,,,,
378927144056791040,https://twitter.com/DaniellaFifz/status/378927144056791040,2013-09-14 17:04:05+00:00,There is no excuse for Child Abuse. http://t.co/rOuo35KqOF There is Never an Excuse for not Doing Something to #StopIt #DT @helpspreadthis,en,0,DaniellaFifz,helpspreadthis,StopIt,filter:hashtags,,http://www.helpspreadthis.org,,,,
378927144048807936,https://twitter.com/DianaBecerra18/status/378927144048807936,2013-09-14 17:04:05+00:00,RT @Atleti: . @Guaje7Villa celebró así el gol que abrió la senda del triunfo. El 9 empaló con la zurda a la red http://t.co/Wt1X79VaIg #Del…,es,54,DianaBecerra18,Atleti,Del,filter:hashtags,,http://ow.ly/oRSHl,,,,
378927144048398337,https://twitter.com/Railgun__Index/status/378927144048398337,2013-09-14 17:04:05+00:00,私は 9/14 2:03 以降 13 回呟きました。（前日比：-7回） #countkun @Railgun__Index,ja,0,Railgun__Index,Railgun__Index,countkun,filter:hashtags,,,,,,
378927144044625920,https://twitter.com/TenderRomi/status/378927144044625920,2013-09-14 17:04:05+00:00,@moodsofnorway metallic waste belt and scarf! #MoodsLA http://t.co/5LDhsZvcpT,en,0,TenderRomi,moodsofnorway,MoodsLA,filter:hashtags,https://pbs.twimg.com/media/BUI4OtUIcAA5dop.jpg,,,,moodsofnorway,
378927144044601344,https://twitter.com/dr_wjood/status/378927144044601344,2013-09-14 17:04:05+00:00,The wedding planner #mbc_max,en,0,dr_wjood,,mbc_max,filter:hashtags,,,,,,
378927144044204032,https://twitter.com/fmaomori_oa/status/378927144044204032,2013-09-14 17:04:05+00:00,「C8H18(GASOLINE)」 BUTCHER BABIES #aomori_onair #nowplaying http://t.co/V20IcSzQ5M,en,0,fmaomori_oa,,aomori_onair,filter:hashtags,,http://youtu.be/vqrCrL7l5vA,,,,
