id_str,tweet_url,created_at,text,lang,retweet_count,screen_name,url,user_mention,hashtags,query,media,in_reply_to_screen_name,in_reply_to_status_id,lat,lng
378955250809733120,https://twitter.com/DennyCoates/status/378955250809733120,2013-09-14 18:55:47+00:00,The three most important things young people need to learn are not taught in schools. More... http://t.co/OQnFlViHZO #education,en,0,DennyCoates,http://ow.ly/5Pr8K,,education,lang:en #education,,,,,
378955224867958784,https://twitter.com/igamemom/status/378955224867958784,2013-09-14 18:55:40+00:00,FREE App: game that teaches kids money management skill and finance responsibility http://t.co/HqhKWmRTj8 #free #kidsapps #game #education,en,0,igamemom,http://ow.ly/oRwmw,,free,lang:en #education,,,,,
378955175722876929,https://twitter.com/pdamerica/status/378955175722876929,2013-09-14 18:55:29+00:00,"Wisconsin's cuts to state aid for schools 7th largest in nation
#WI #P2 #Education http://t.co/DhcX3s3jIQ",en,0,pdamerica,http://fb.me/10GIM0FHp,,WI,lang:en #education,,,,,
378955148438929408,https://twitter.com/winterthur/status/378955148438929408,2013-09-14 18:55:22+00:00,@jah08  &amp; yet USA taxpayers still R forced 2 give #Israel $10million/da 4 FREE #healthcare &amp; higher #education,en,0,winterthur,,jah08,Israel,lang:en #education,,jah08,378954696544645120,,
378955143581954049,https://twitter.com/Winter_Thur/status/378955143581954049,2013-09-14 18:55:21+00:00,@jah08  &amp; yet USA taxpayers still R forced 2 give #Israel $10million/da 4 FREE #healthcare &amp; higher #education,en,0,Winter_Thur,,jah08,Israel,lang:en #education,,jah08,378954696544645120,,
378955080290299904,https://twitter.com/MHFI/status/378955080290299904,2013-09-14 18:55:06+00:00,We're announcing the 2013 #MHPrize winners next week. Have at look at the past #education game changers who have won: http://t.co/GgA8fYXWVZ,en,1,MHFI,http://bit.ly/1aA1nKl,,MHPrize,lang:en #education,,,,,
378955073520275456,https://twitter.com/certifications/status/378955073520275456,2013-09-14 18:55:04+00:00,IT Training Options For Well-Paid Careers http://t.co/hHpMxeTZKV #IT #Training #Certification #Education #Knowledge,en,0,certifications,http://goo.gl/wpMVXt,,IT,lang:en #education,,,,,
378955067900325888,https://twitter.com/RetweetPhoenix/status/378955067900325888,2013-09-14 18:55:03+00:00,"RT @WebsManagement: #GREECE AND #CANADA WORK TOGETHER IN 3 #EDUCATION
http://t.co/o3YHBHrUcf",en,1,RetweetPhoenix,http://bit.ly/18mgTvf,WebsManagement,GREECE,lang:en #education,,,,,
378954832075583488,https://twitter.com/jwwed/status/378954832075583488,2013-09-14 18:54:07+00:00,"RT @CollegeBoard: ""Education is not preparation for life; #education is #life itself."" - John Dewey #quoteoftheday #quote #learn",en,28,jwwed,,CollegeBoard,education,lang:en #education,,,,,
378954787275812865,https://twitter.com/WebsManagement/status/378954787275812865,2013-09-14 18:53:56+00:00,"#GREECE AND #CANADA WORK TOGETHER IN 3 #EDUCATION

http://t.co/XRQJTpjjrz",en,0,WebsManagement,http://lnkd.in/b3VhBt9,,GREECE,lang:en #education,,,,,
378954656304480257,https://twitter.com/Ghazi_Tadmouri/status/378954656304480257,2013-09-14 18:53:25+00:00,@JinanUniversity celebrated the 22nd batch of its graduates this evening. #TripoliLB #Saida #Lebanon #Education http://t.co/eyac115Fmg,en,1,Ghazi_Tadmouri,,JinanUniversity,TripoliLB,lang:en #education,https://pbs.twimg.com/media/BUJRQIuCQAE2ACi.jpg,JinanUniversity,,,
378954643864186880,https://twitter.com/joybutterfly1/status/378954643864186880,2013-09-14 18:53:22+00:00,RT @HeikkiHallantie: #Education Daily is out! http://t.co/hy1CHzSRZA ▸ Top stories today via @feenynl @Officevibe @joybutterfly1,en,1,joybutterfly1,http://paper.li/HeikkiHallantie/1359408739,HeikkiHallantie,Education,lang:en #education,,,,,
378954268189143041,https://twitter.com/ewperson/status/378954268189143041,2013-09-14 18:51:52+00:00,"RT @TeaPartyEdu: United States of America Created by geniuses, Run by idiots http://t.co/dW1bIPi2vm #TeaParty #Education #LibertyLibrary #T…",en,2,ewperson,http://ow.ly/nrpjv,TeaPartyEdu,TeaParty,lang:en #education,,,,,
378954236547305472,https://twitter.com/MichaelJohnBurg/status/378954236547305472,2013-09-14 18:51:45+00:00,"LABOR DAY SALE ON LIGHTROOM EDUCATION - #PhotographyBlog #PhotographyFind... http://t.co/dPguXzNXY5
 #education #laborday #lightroom #Sale",en,0,MichaelJohnBurg,http://j.mp/149itzp,,PhotographyBlog,lang:en #education,,,,,
378954201923346433,https://twitter.com/WebsManagement/status/378954201923346433,2013-09-14 18:51:37+00:00,"#GREECE AND #CANADA WORK TOGETHER IN 3 #EDUCATION
http://t.co/o3YHBHrUcf",en,1,WebsManagement,http://bit.ly/18mgTvf,,GREECE,lang:en #education,,,,,
378954200883154945,https://twitter.com/Guide2Rhodes/status/378954200883154945,2013-09-14 18:51:36+00:00,"#GREECE AND #CANADA WORK TOGETHER IN 3 #EDUCATION
http://t.co/TILGXTt4ai",en,0,Guide2Rhodes,http://bit.ly/18mgTvf,,GREECE,lang:en #education,,,,,
378954199222206464,https://twitter.com/Guide2Kos/status/378954199222206464,2013-09-14 18:51:36+00:00,"#GREECE AND #CANADA WORK TOGETHER IN 3 #EDUCATION
http://t.co/JuDNb482Yu",en,0,Guide2Kos,http://bit.ly/18mgTvf,,GREECE,lang:en #education,,,,,
378954198391734272,https://twitter.com/Book2Greece/status/378954198391734272,2013-09-14 18:51:36+00:00,"#GREECE AND #CANADA WORK TOGETHER IN 3 #EDUCATION
http://t.co/PNCafjb6fn",en,0,Book2Greece,http://bit.ly/18mgTvf,,GREECE,lang:en #education,,,,,
378954197611610112,https://twitter.com/Love4Greece/status/378954197611610112,2013-09-14 18:51:35+00:00,"#GREECE AND #CANADA WORK TOGETHER IN 3 #EDUCATION
http://t.co/4FxjyaxOLf",en,0,Love4Greece,http://bit.ly/18mgTvf,,GREECE,lang:en #education,,,,,
378954162093821953,https://twitter.com/TeaPartyEdu/status/378954162093821953,2013-09-14 18:51:27+00:00,"Founders &amp; forefathers pledged their Sacred Honor, what did they mean? http://t.co/dE4pr3iCvU #TeaParty #Education #History #Character #TPP",en,0,TeaPartyEdu,http://bit.ly/17aGbqd,,TeaParty,lang:en #education,,,,,
378953857684226049,https://twitter.com/ConveyAwareness/status/378953857684226049,2013-09-14 18:50:14+00:00,Can I get a witness?!? #noexcuses #wellnessminded #conveyawareness #nutrition #education Make your… http://t.co/0j7wTODV9C,en,0,ConveyAwareness,http://instagram.com/p/eQF8tvMk-r/,,noexcuses,lang:en #education,,,,,
378953782966497280,https://twitter.com/homeschoolcurr/status/378953782966497280,2013-09-14 18:49:57+00:00,Students who help design their own study space do better! http://t.co/XtlahZU9zC  #education #homeschool,en,0,homeschoolcurr,http://bit.ly/WhereToStudy,,education,lang:en #education,,,,,
378953697457221633,https://twitter.com/Showyourcross/status/378953697457221633,2013-09-14 18:49:36+00:00,RT @ROCnewsletter: Feeding our children #CommonCore is like feeding our children nutritious plastic apples. Keep #education standards #loca…,en,1,Showyourcross,,ROCnewsletter,CommonCore,lang:en #education,,,,,
378953613957406720,https://twitter.com/BOB1975_M/status/378953613957406720,2013-09-14 18:49:16+00:00,RT @TeaPartyEdu: Home Schoolers News &amp; Encouragement via @HomeSchoolsBest #TeaPartyEdu #Homeschool #Education #Resources #tcot #ocra #tpp #…,en,1,BOB1975_M,,TeaPartyEdu,TeaPartyEdu,lang:en #education,,,,,
378953541714325504,https://twitter.com/Janiebt/status/378953541714325504,2013-09-14 18:48:59+00:00,I am so glad there are lawyers &amp; citizens like Jaimme Collins working in #education both professionally and personally. there is hope #RT8,en,0,Janiebt,,,education,lang:en #education,,,,,
378953456817405952,https://twitter.com/Speck60/status/378953456817405952,2013-09-14 18:48:39+00:00,@JimmyMCarroll @mikehutch88 @BrianMcGannon Can I scoreboard you back? #Education,en,0,Speck60,,JimmyMCarroll,Education,lang:en #education,,JimmyMCarroll,378953153917370368,,
378953191427014656,https://twitter.com/TinyTutorCo/status/378953191427014656,2013-09-14 18:47:36+00:00,"Bookless Public Library Opens In Texas An all-digital public library is opening today, as  #education http://t.co/qFK8xKuKkQ",en,0,TinyTutorCo,http://www.npr.org/blogs/thetwo-way/2013/09/14/222442870/bookless-public-library-opens-in-texas?ft=1&f=1013,,education,lang:en #education,,,,,
378953062921932800,https://twitter.com/ROCnewsletter/status/378953062921932800,2013-09-14 18:47:05+00:00,Feeding our children #CommonCore is like feeding our children nutritious plastic apples. Keep #education standards #local.,en,1,ROCnewsletter,,,CommonCore,lang:en #education,,,,,
378952990771535872,https://twitter.com/desaivishal11/status/378952990771535872,2013-09-14 18:46:48+00:00,Our future is in #kids and their #education. https://t.co/uSzGpZrL7y,en,0,desaivishal11,https://www.reachli.com/a/Z7zfIogni/7DyK6XIM/fj7Sd,,kids,lang:en #education,,,,,
378952821162274816,https://twitter.com/AboutEducations/status/378952821162274816,2013-09-14 18:46:07+00:00,Get Your Doctoral Degree in the United States  http://t.co/o8dmswOxC8 #Education,en,0,AboutEducations,http://bit.ly/10CRESs,,Education,lang:en #education,,,,,
378952727541587968,https://twitter.com/Rwabigwi/status/378952727541587968,2013-09-14 18:45:45+00:00,It's the WB. RT @wbyouthink: Did you know that the World Bank Group is the largest international funder of #education http://t.co/PBW3G86xVz,en,0,Rwabigwi,http://wrld.bg/oQSTd,wbyouthink,education,lang:en #education,,wbyouthink,378603564211245056,,
378952714450780160,https://twitter.com/WazobiaMan/status/378952714450780160,2013-09-14 18:45:42+00:00,The internet is life on a computer screen. #internet #life #education,en,0,WazobiaMan,,,internet,lang:en #education,,,,,
378952650207027200,https://twitter.com/Education_Maven/status/378952650207027200,2013-09-14 18:45:27+00:00,Can #Emotional #Intelligence Be Taught? http://t.co/AtxbqxNR6z #Psychology #Education #Science #Learning #SaturdayReading,en,0,Education_Maven,http://nyti.ms/14UD5Gy,,Emotional,lang:en #education,,,,,
378952618128576513,https://twitter.com/CopiesAndPrint/status/378952618128576513,2013-09-14 18:45:19+00:00,"Need a CE Source #Online? #Health pros use my 360Training link: http://t.co/6icy6L7MKe
Sincerely,
Richard The Chwalek
#education #dental",en,0,CopiesAndPrint,http://bit.ly/NicheDental-360Training-Dentists,,Online,lang:en #education,,,,,
378952449811181568,https://twitter.com/_radicalll_/status/378952449811181568,2013-09-14 18:44:39+00:00,"so much studying to do today, or should I say swagging to do today #education",en,0,_radicalll_,,,education,lang:en #education,,,,,
378952294991015936,https://twitter.com/TheSocialPitt/status/378952294991015936,2013-09-14 18:44:02+00:00,@milguy23 #education #poverty #GameChanger Nice! That's a lot of exposure!,en,0,TheSocialPitt,,milguy23,education,lang:en #education,,milguy23,378950675037569024,,
378952273298092032,https://twitter.com/alt450/status/378952273298092032,2013-09-14 18:43:57+00:00,RT @educationweek: Promise Seen in College-Awareness Program for Middle Schoolers http://t.co/bwacraYsJh #highered #education,en,11,alt450,http://bit.ly/18j5Uma,educationweek,highered,lang:en #education,,,,,
378952265316306944,https://twitter.com/caylorl/status/378952265316306944,2013-09-14 18:43:55+00:00,RT @BH_Education: Flipped Learning: What is it &amp; Why is it Beneficial? http://t.co/FmHWteb6Rm #education,en,1,caylorl,http://ow.ly/oH0aL,BH_Education,education,lang:en #education,,,,,
378952170629918721,https://twitter.com/MomsGetReal/status/378952170629918721,2013-09-14 18:43:32+00:00,From the Archives of MomsGetReal: Maranda’s D.A.R.E. http://t.co/aK4uXFFIq8 #DAREProgram #drugs #education #MomsGetRealcom,en,0,MomsGetReal,http://tinyurl.com/6c7pvw6,,DAREProgram,lang:en #education,,,,,
378952009010782208,https://twitter.com/repklau/status/378952009010782208,2013-09-14 18:42:54+00:00,"RT @educationweek: ""Maker"" culture in schools"" @PGow: http://t.co/Tw8HDnskG4  #education Food for thought as we race our children to the top",en,0,repklau,http://blogs.edweek.org/edweek/independent_schools/2013/09/butchers_bakers_makers_and_opposable_thumbs.html,educationweek,education,lang:en #education,,,,,
378951880895762433,https://twitter.com/labunna/status/378951880895762433,2013-09-14 18:42:23+00:00,RT @TeaPartyEdu: I owe nothing to Women's Lib. #quote Margaret Thatcher #TeaPartyEdu #Education #LibertyLibrary #tcot #ccot #ocra #leadersh…,en,1,labunna,,TeaPartyEdu,quote,lang:en #education,,,,,
378951854732087296,https://twitter.com/IndiaEduNews/status/378951854732087296,2013-09-14 18:42:17+00:00,BenQ Launches New Display Solutions For Education Sector - Light Reading India http://t.co/GLhmJ3PjCq #education #india,en,0,IndiaEduNews,http://bit.ly/1azZBsC,,education,lang:en #education,,,,,
378951830828371968,https://twitter.com/cosvoru/status/378951830828371968,2013-09-14 18:42:11+00:00,"I think I've spent my entire paycheck on new workout clothes, running shoes, cookbooks &amp; magazine #dedication #education #commitment",en,0,cosvoru,,,dedication,lang:en #education,,,,,
378951680211316736,https://twitter.com/princepsjohnson/status/378951680211316736,2013-09-14 18:41:35+00:00,I am finally finished with Chernow's biography of Washington. A full appreciation of the man is now in hand. #history #education,en,0,princepsjohnson,,,history,lang:en #education,,,,31.10299536,-87.48335998
378951543673724928,https://twitter.com/TeaPartyEdu/status/378951543673724928,2013-09-14 18:41:03+00:00,Home Schoolers News &amp; Encouragement via @HomeSchoolsBest #TeaPartyEdu #Homeschool #Education #Resources #tcot #ocra #tpp #leadership,en,1,TeaPartyEdu,,HomeSchoolsBest,TeaPartyEdu,lang:en #education,,,,,
378951536476708864,https://twitter.com/airandspace/status/378951536476708864,2013-09-14 18:41:01+00:00,MT: @NASAedu Webinars &amp; workshops &amp; events! @NASAedu has lots of ways for you to join our #STEM #education adventure! http://t.co/yhQAxsDhgz,en,1,airandspace,http://go.nasa.gov/18dvOs7,NASAedu,STEM,lang:en #education,,,,,
378951487092961280,https://twitter.com/SullivanJulia/status/378951487092961280,2013-09-14 18:40:49+00:00,Many beat themselves up about their mistakes in order to learn. Learning without guilt works better.  http://t.co/2FwDrnBq3m  #education,en,0,SullivanJulia,http://ht.ly/oQ1We,,education,lang:en #education,,,,,
378951483653246976,https://twitter.com/Maxijie/status/378951483653246976,2013-09-14 18:40:48+00:00,"The only thing I remember learning about #Vietnam in HS is Country Joes anti war rag, this really shows the lack of #education in #NYS.",en,0,Maxijie,,,Vietnam,lang:en #education,,,,,
378951462656958464,https://twitter.com/BH_Education/status/378951462656958464,2013-09-14 18:40:43+00:00,Flipped Learning: What is it &amp; Why is it Beneficial? http://t.co/FmHWteb6Rm #education,en,1,BH_Education,http://ow.ly/oH0aL,,education,lang:en #education,,,,,
378951304296792064,https://twitter.com/gorgeousminute/status/378951304296792064,2013-09-14 18:40:06+00:00,"@SamKDolan @MelodyRedman @BMAstudents you are gonna do a great job, Sam! :) #education",en,0,gorgeousminute,,SamKDolan,education,lang:en #education,,SamKDolan,378950128297865216,,
378951284054695936,https://twitter.com/NoAmericanDrm/status/378951284054695936,2013-09-14 18:40:01+00:00,RT @AFTunion: The #labor movement is ready to reclaim the promise of public #education: http://t.co/FObc9TxtDh #ReclaimIt #p2 #1u,en,0,NoAmericanDrm,http://bit.ly/181no2r,AFTunion,labor,lang:en #education,,AFTunion,378948837144281088,,
378951139510591488,https://twitter.com/OMeyeGlobal/status/378951139510591488,2013-09-14 18:39:26+00:00,Struggles at #school. How to tell if your child needs #glasses http://t.co/5M0LdmzoSX #families #education #teaching #moms #dads,en,0,OMeyeGlobal,http://fw.to/CDhY9EB,,school,lang:en #education,,,,,
378950858026659840,https://twitter.com/CMuhletaler/status/378950858026659840,2013-09-14 18:38:19+00:00,RT @StopCommonCore: What is Common Core? Teachers &amp; Moms Against Common Core http://t.co/pSUkF9KTkl #stopcommoncore #education #EndFedEd #e…,en,2,CMuhletaler,http://www.youtube.com/watch?v=5XBsbxYJHms&sns=tw,StopCommonCore,stopcommoncore,lang:en #education,,,,,
378950829111140352,https://twitter.com/NoWorriesWhale/status/378950829111140352,2013-09-14 18:38:12+00:00,RT @Animal_Watch: 19hrs left to back @NoWorriesWhale on @kickstarter #poetry #education #oceans cc @KKadventures @KirstenHenry @Camz99 @Ant…,en,2,NoWorriesWhale,,Animal_Watch,poetry,lang:en #education,,,,,
378950707430178816,https://twitter.com/tpechacek/status/378950707430178816,2013-09-14 18:37:43+00:00,The Supersizing of American #Colleges http://t.co/lILIbxPRnw GREAT READ! Graphics to go with. #education #bubble #student,en,0,tpechacek,http://priceonomics.com/the-supersizing-of-american-colleges/#truth,,Colleges,lang:en #education,,,,,
378950693136375808,https://twitter.com/Reed_Ed_Jobs/status/378950693136375808,2013-09-14 18:37:40+00:00,NEW #EDUCATION #JOB: Librarian - Outstanding Secondary School - Harrow - Immediate Start http://t.co/sZ1BN4RMK5,en,0,Reed_Ed_Jobs,http://ow.ly/2zTWxw,,EDUCATION,lang:en #education,,,,,
378950693077676034,https://twitter.com/Reed_Ed_Jobs/status/378950693077676034,2013-09-14 18:37:40+00:00,New #Education #Job Librarian - Outstanding Secondary School - Harrow - Immediate Start http://t.co/imy7wVoGRv,en,0,Reed_Ed_Jobs,http://ow.ly/2zTWxu,,Education,lang:en #education,,,,,
378950693056708608,https://twitter.com/Reed_Ed_Jobs/status/378950693056708608,2013-09-14 18:37:40+00:00,NEW #EDUCATION #JOB: Librarian - Outstanding Secondary School - Harrow - Immediate Start http://t.co/28wP5l0bEM,en,0,Reed_Ed_Jobs,http://ow.ly/2zTWxv,,EDUCATION,lang:en #education,,,,,
378950693027315713,https://twitter.com/Reed_Ed_Jobs/status/378950693027315713,2013-09-14 18:37:40+00:00,NEW #EDUCATION #JOB: Key Stage 2 PPA Teacher - September - Organisation DescriptionA very small and supportive Pri... http://t.co/ULbHYQYRWo,en,0,Reed_Ed_Jobs,http://ow.ly/2zTWxx,,EDUCATION,lang:en #education,,,,,
378950675037569024,https://twitter.com/milguy23/status/378950675037569024,2013-09-14 18:37:36+00:00,@TheSocialPitt Want to TY for Liking http://t.co/NntBsyaKjI on #education #poverty and #GameChanger ideas pg 21+. At 9K views- wow.,en,0,milguy23,http://slidesha.re/17mXENC,TheSocialPitt,education,lang:en #education,,TheSocialPitt,,,
378950616200253440,https://twitter.com/DanielMReck/status/378950616200253440,2013-09-14 18:37:22+00:00,#Education news: Bookless Public Library Opens In Texas http://t.co/GJkVKSAzBX,en,0,DanielMReck,http://ow.ly/2zTWIu,,Education,lang:en #education,,,,,
378950604703678464,https://twitter.com/elearnnet/status/378950604703678464,2013-09-14 18:37:19+00:00,#edu #education The hottest posts everyone's reading - Here’s the roundup of what's been popular on The In... http://t.co/ih6zuk9mZq,en,0,elearnnet,http://ht.ly/2zTWKP,,edu,lang:en #education,,,,,
378950571895422977,https://twitter.com/StopCommonCore/status/378950571895422977,2013-09-14 18:37:11+00:00,What is Common Core? Teachers &amp; Moms Against Common Core http://t.co/pSUkF9KTkl #stopcommoncore #education #EndFedEd #edreform,en,2,StopCommonCore,http://www.youtube.com/watch?v=5XBsbxYJHms&sns=tw,,stopcommoncore,lang:en #education,,,,,
378950567114334208,https://twitter.com/lucyk6992/status/378950567114334208,2013-09-14 18:37:10+00:00,"RT @nwohashtag: RT: [ArlenWms] #VA home-school group fights Nazi law, Obama collaborators http://t.co/QKdmKj2UoP | #education #school #NWO …",en,1,lucyk6992,http://shar.es/ikWa9,nwohashtag,VA,lang:en #education,,,,,
378950558859534336,https://twitter.com/Asian_Nightmare/status/378950558859534336,2013-09-14 18:37:08+00:00,"Glendale, the Heaven of Prostitutes http://t.co/boQpEXdq6a #HRW #UN #Feminism #Childabuse #Culture #Education #History #Sexual #Harassment",en,1,Asian_Nightmare,http://p.twipple.jp/CTOz5,,HRW,lang:en #education,,,,,
378950318119075840,https://twitter.com/EdDarrell/status/378950318119075840,2013-09-14 18:36:11+00:00,RT @terryorme: A new trend in U.S. #education. http://t.co/UywmUCyhPF #charterschools #teachforamerica,en,1,EdDarrell,http://nyti.ms/12FWRaU,terryorme,education,lang:en #education,,,,,
378950217045135360,https://twitter.com/Mobile_Reportz/status/378950217045135360,2013-09-14 18:35:46+00:00,RT @jongovi: #Education #StudentLoans 2 call it a bubble is injustice 2 students http://t.co/hzGb2JvJa4 @jongovi,en,2,Mobile_Reportz,http://lnkd.in/ykBhtJ,jongovi,Education,lang:en #education,,,,,
378950171478228993,https://twitter.com/SereneRiddle22/status/378950171478228993,2013-09-14 18:35:36+00:00,RT @APCAPK: #Education for all on equal basis without any #discrimination. Govt funds to be utilized in the best #interest of... http://t.c…,en,1,SereneRiddle22,,APCAPK,Education,lang:en #education,,,,,
378950161751236608,https://twitter.com/TheMindWire/status/378950161751236608,2013-09-14 18:35:33+00:00,RT @Themeefy: Keeping Public School Libraries Relevant via @HuffPostImpact http://t.co/jJKKODMZLE #WeCare #EdChat #Education #Libraries,en,2,TheMindWire,http://ow.ly/oRSDp,Themeefy,WeCare,lang:en #education,,,,,
378949994184585217,https://twitter.com/JBarrientesDC_/status/378949994184585217,2013-09-14 18:34:53+00:00,Summer camp is underway! We are excited for a successful summer 2013! #summer #QuantumCamp #education #science,en,0,JBarrientesDC_,,,summer,lang:en #education,,,,,
378949954251005952,https://twitter.com/APCAPK/status/378949954251005952,2013-09-14 18:34:44+00:00,#Education for all on equal basis without any #discrimination. Govt funds to be utilized in the best #interest of... http://t.co/7X0nqLASk7,en,1,APCAPK,http://fb.me/3bk0u7tc6,,Education,lang:en #education,,,,,
378949870708469760,https://twitter.com/ANBComm/status/378949870708469760,2013-09-14 18:34:24+00:00,"Hello, @alohaastro! Thanks for including our photo album in today's #Education section. :) !",en,0,ANBComm,,alohaastro,Education,lang:en #education,,alohaastro,378935471503859712,,
378949699900018689,https://twitter.com/nwohashtag/status/378949699900018689,2013-09-14 18:33:43+00:00,"RT: [ArlenWms] #VA home-school group fights Nazi law, Obama collaborators http://t.co/QKdmKj2UoP | #education #school #NWO #Ccot #Jcot f...",en,1,nwohashtag,http://shar.es/ikWa9,,VA,lang:en #education,,,,,
378949563014324224,https://twitter.com/esavela/status/378949563014324224,2013-09-14 18:33:11+00:00,RT @AFTunion: The labor movement is ready to reclaim the promise of public #education: http://t.co/Uv3YlsOCsv #ReclaimIt #p2 #1u,en,3,esavela,http://bit.ly/181no2r,AFTunion,education,lang:en #education,,,,,
378949469183545344,https://twitter.com/angihartman1/status/378949469183545344,2013-09-14 18:32:48+00:00,RT @justintarte: New post: 10 bold statements in education... http://t.co/SmBKdwJJdq #edchat #edreform #education,en,14,angihartman1,http://goo.gl/PiMYCh,justintarte,edchat,lang:en #education,,,,,
378949414423130113,https://twitter.com/hughtheteacher/status/378949414423130113,2013-09-14 18:32:35+00:00,#quipio #sd36learn #bced #learning #teaching #steallikeanartist #sharing #edreform #education http://t.co/M2cTa5XGYJ,en,0,hughtheteacher,http://instagram.com/p/eQD9qtqHTj/,,quipio,lang:en #education,,,,,
378949312014581760,https://twitter.com/SoilemetzidisI/status/378949312014581760,2013-09-14 18:32:11+00:00,The Australian Higher Education System #Australia #HigherEdu #university #education http://t.co/dxjH2F8hCB,en,0,SoilemetzidisI,http://www.go8.edu.au/students/the-australian-higher-education-system,,Australia,lang:en #education,,,,,
378949260039168001,https://twitter.com/NewsFromTheLeft/status/378949260039168001,2013-09-14 18:31:58+00:00,RT @AFTunion: The labor movement is ready to reclaim the promise of public #education: http://t.co/Uv3YlsOCsv #ReclaimIt #p2 #1u,en,3,NewsFromTheLeft,http://bit.ly/181no2r,AFTunion,education,lang:en #education,,,,,
378949254011973632,https://twitter.com/DrBobMcClure/status/378949254011973632,2013-09-14 18:31:57+00:00,RT @JmsMadisonInst: #JMI President @DrBobMcClure talks #SayfieSummit #BHAG #education http://t.co/knTxhu6ykb w/ @calltallahassee  @flcurrent,en,1,DrBobMcClure,http://ow.ly/22UCLS,JmsMadisonInst,JMI,lang:en #education,,,,,
378949247363600384,https://twitter.com/TeaPartyEdu/status/378949247363600384,2013-09-14 18:31:55+00:00,I owe nothing to Women's Lib. #quote Margaret Thatcher #TeaPartyEdu #Education #LibertyLibrary #tcot #ccot #ocra #leadership,en,1,TeaPartyEdu,,,quote,lang:en #education,,,,,
378949223603253248,https://twitter.com/welearnmore/status/378949223603253248,2013-09-14 18:31:50+00:00,#education How 3 Different Generations Use The Internet http://t.co/c8IFPbHsVI,en,0,welearnmore,http://ow.ly/2zTZ0y,,education,lang:en #education,,,,,
378949170775592960,https://twitter.com/Deepcstar/status/378949170775592960,2013-09-14 18:31:37+00:00,RT @Animal_Watch: 19hrs left to back @NoWorriesWhale on @kickstarter #poetry #education #oceans cc @KKadventures @KirstenHenry @Camz99 @Ant…,en,2,Deepcstar,,Animal_Watch,poetry,lang:en #education,,,,,
378949116786925568,https://twitter.com/Animal_Watch/status/378949116786925568,2013-09-14 18:31:24+00:00,19hrs left to back @NoWorriesWhale on @kickstarter #poetry #education #oceans cc @KKadventures @KirstenHenry @Camz99 @AntiWhalingScot,en,2,Animal_Watch,,NoWorriesWhale,poetry,lang:en #education,,NoWorriesWhale,378934039958134784,,
378949111942492160,https://twitter.com/JasonCunningham/status/378949111942492160,2013-09-14 18:31:23+00:00,"Help students analyze, question, and challenge theories, news, research and more! #Education http://t.co/B4T6jl1tfP",en,0,JasonCunningham,http://fb.me/XXsJegDW,,Education,lang:en #education,,,,,
378949076064432128,https://twitter.com/learnocracy/status/378949076064432128,2013-09-14 18:31:14+00:00,The 10 Biggest Educational Trends (And What Teachers Think) http://t.co/u57HXPRHEE #edtech #education #edchat,en,0,learnocracy,http://ow.ly/oRvAo,,edtech,lang:en #education,,,,,
378949075850522624,https://twitter.com/airhead_edu/status/378949075850522624,2013-09-14 18:31:14+00:00,The 10 Biggest Educational Trends (And What Teachers Think) http://t.co/YSToWeX4yE #edtech #education #edchat,en,0,airhead_edu,http://ow.ly/oRvzW,,edtech,lang:en #education,,,,,
378949069239881728,https://twitter.com/AutismExpressed/status/378949069239881728,2013-09-14 18:31:13+00:00,"@autismexpressed teaches extensively, internet safety/communication to be safe on the internet #education... http://t.co/3uxCGdgr57",en,0,AutismExpressed,http://fb.me/2I9VavygT,AutismExpressed,education,lang:en #education,,AutismExpressed,,,
378949065398300672,https://twitter.com/sunsea35/status/378949065398300672,2013-09-14 18:31:12+00:00,RT @1Voice4Children: Less educated people are easier to own &amp; control. - and the 1% KNOW it! http://t.co/Tdt0ps3IIQ #OWS #education,en,4,sunsea35,http://bit.ly/qumEhq,1Voice4Children,OWS,lang:en #education,,,,,
378949042908434433,https://twitter.com/AutismExpressed/status/378949042908434433,2013-09-14 18:31:07+00:00,"@autismexpressed teaches extensively, internet safety/communication to be safe on the internet #education #transition http://t.co/lxA46zleSj",en,0,AutismExpressed,http://ow.ly/oPFJ0,AutismExpressed,education,lang:en #education,,AutismExpressed,,,
378948959525277696,https://twitter.com/jgsanchez1/status/378948959525277696,2013-09-14 18:30:47+00:00,"RT @educationweek: In today's @EdweekComm, principal @TylerThigpen explains how to take a relationship-centered approach to #education: htt…",en,16,jgsanchez1,,educationweek,education,lang:en #education,,,,,
378948917167013888,https://twitter.com/heyyou_ios/status/378948917167013888,2013-09-14 18:30:37+00:00,RT @heyyouapp #iPad2 #App World History Test Prep #Education | #free #online #college #application #free #onli... http://t.co/eNzRfnjAaZ,en,0,heyyou_ios,http://bitly.com/166yFwK,heyyouapp,iPad2,lang:en #education,,,,,
378948907415244801,https://twitter.com/heyyoufree/status/378948907415244801,2013-09-14 18:30:34+00:00,RT @heyyouapp #iPad2 #App World History Test Prep #Education | #free #online #college #application #free #onli... http://t.co/A86wEPwcl2,en,0,heyyoufree,http://bitly.com/1bifxCS,heyyouapp,iPad2,lang:en #education,,,,,
